symbol,year_id,sales,expenses,operating_profit,opm_pct,other_income,interest,depreciation,profit_before_tax,tax_pct,net_profit,eps,dividend_payout_pct,net_profit_margin_pct,expense_ratio_pct,interest_coverage,asset_turnover,return_on_assets,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,debt_to_equity,equity_ratio,operating_activity,investing_activity,financing_activity,net_cash_flow,free_cash_flow,cash_conversion_ratio,company_name,sector_id,sub_sector,company_logo,website,nse_url,bse_url,about_company,sector_name,sector_code,description,year_label,fiscal_year,quarter,is_ttm,is_half_year,sort_order,profitability,revenue_growth,de_ratio,cash_flow_quality,dividend_score,profit_growth,profitability_score,revenue_growth_score,cashflow_score,dividend_score_norm,growth_trend_score,leverage_score,health_score,health_label
DMART,201303,3341.0,3126.0,215.0,6.435199042202933,15.0,43.0,46.0,141.0,34.0,94.0,2.0,0.0,2.8135288835677943,93.56480095779706,5.0,2.239276139410188,6.3002680965147455,544.0,245.0,526.0,176.0,1492.0,925.0,118.0,16.0,433.0,1492.0,0.6666666666666666,0.5288203753351206,127.0,-231.0,118.0,14.0,-104.0,1.351063829787234,Avenue Supermarts Ltd,4,Retail,https://mkt.in/static/mkt-icons ifty100/DMART.png,http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise & Apparel product categories",Consumer Goods,CONSUMER_GOODS,FMCG and retail businesses,Mar 2013,2013.0,Q4,False,False,201303,4.55689849004127,0.0,0.6666666666666666,-1.1063829787234043,0.0,0.0,23.50187265917603,19.9438202247191,18.53932584269663,6.367041198501873,33.848314606741575,45.973782771535575,25.861423220973784,POOR
DMART,201403,4686.0,4345.0,341.0,7.276995305164319,16.0,56.0,57.0,245.0,34.0,161.0,3.0,0.0,3.4357661118224496,92.72300469483568,6.089285714285714,2.5918141592920354,8.904867256637168,547.0,409.0,641.0,211.0,1808.0,1172.0,89.0,16.0,532.0,1808.0,0.6705020920502092,0.5287610619469026,198.0,-270.0,65.0,-7.0,-72.0,1.2298136645962734,Avenue Supermarts Ltd,4,Retail,https://mkt.in/static/mkt-icons ifty100/DMART.png,http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise & Apparel product categories",Consumer Goods,CONSUMER_GOODS,FMCG and retail businesses,Mar 2014,2014.0,Q4,False,False,201403,6.1703166842298085,0.4025740796168811,0.6705020920502092,-0.4472049689440994,0.0,0.7127659574468086,31.367041198501873,93.16479400749064,25.0,6.367041198501873,89.23220973782772,45.78651685393258,48.941947565543074,WEAK
DMART,201503,6439.0,5983.0,456.0,7.081845006988663,20.0,72.0,82.0,323.0,34.0,212.0,4.0,0.0,3.292436713775431,92.91815499301134,6.333333333333333,2.7341825902335457,9.00212314225053,562.0,638.0,904.0,251.0,2355.0,1528.0,98.0,15.0,713.0,2355.0,0.7533333333333333,0.5095541401273885,222.0,-474.0,234.0,-17.0,-252.0,1.0471698113207548,Avenue Supermarts Ltd,4,Retail,https://mkt.in/static/mkt-icons ifty100/DMART.png,http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise & Apparel product categories",Consumer Goods,CONSUMER_GOODS,FMCG and retail businesses,Mar 2015,2015.0,Q4,False,False,201503,6.147279928012981,0.37409304310712765,0.7533333333333333,-1.1886792452830188,0.0,0.31677018633540377,31.273408239700373,92.13483146067416,17.696629213483146,6.367041198501873,75.93632958801498,43.53932584269663,45.83801498127341,WEAK
DMART,201603,8584.0,7919.0,664.0,7.735321528424977,17.0,91.0,98.0,492.0,35.0,320.0,6.0,0.0,3.727865796831314,92.25302889095992,7.296703296703296,2.7672469374597037,10.31592520954223,562.0,959.0,1192.0,389.0,3102.0,2094.0,82.0,29.0,897.0,3102.0,0.7836949375410914,0.4903288201160541,433.0,-633.0,196.0,-3.0,-200.0,1.353125,Avenue Supermarts Ltd,4,Retail,https://mkt.in/static/mkt-icons ifty100/DMART.png,http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise & Apparel product categories",Consumer Goods,CONSUMER_GOODS,FMCG and retail businesses,Mar 2016,2016.0,Q4,False,False,201603,7.021895503186772,0.33312626184190086,0.7836949375410914,-0.625,0.0,0.509433962264151,37.17228464419476,90.1685393258427,23.127340823970037,6.367041198501873,85.2059925093633,42.88389513108615,48.529962546816485,WEAK
DMART,201703,11898.0,10929.0,969.0,8.144225920322743,28.0,122.0,128.0,747.0,36.0,479.0,8.0,0.0,4.025886703647672,91.85577407967726,7.942622950819672,2.044681216703901,8.23165492352638,624.0,3218.0,1497.0,480.0,5819.0,2578.0,153.0,26.0,3063.0,5819.0,0.3896408120770432,0.6602509022168758,455.0,-2482.0,2025.0,-1.0,-2027.0,0.9498956158663884,Avenue Supermarts Ltd,4,Retail,https://mkt.in/static/mkt-icons ifty100/DMART.png,http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise & Apparel product categories",Consumer Goods,CONSUMER_GOODS,FMCG and retail businesses,Mar 2017,2017.0,Q4,False,False,201703,6.1287708135870265,0.3860671015843429,0.3896408120770432,-4.231732776617954,0.0,0.49687499999999996,31.086142322097377,92.60299625468164,7.303370786516854,6.367041198501873,84.9250936329588,53.37078651685394,47.19101123595506,WEAK
DMART,201803,15033.0,13680.0,1353.0,9.000199560965875,88.0,60.0,159.0,1222.0,34.0,806.0,13.0,0.0,5.361537949843678,90.99980043903412,22.55,2.66165014164306,14.270538243626063,624.0,4045.0,439.0,540.0,5648.0,3400.0,147.0,68.0,2033.0,5648.0,0.0940244163632469,0.8266643059490085,730.0,464.0,-1159.0,34.0,1194.0,0.9057071960297768,Avenue Supermarts Ltd,4,Retail,https://mkt.in/static/mkt-icons ifty100/DMART.png,http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise & Apparel product categories",Consumer Goods,CONSUMER_GOODS,FMCG and retail businesses,Mar 2018,2018.0,Q4,False,False,201803,9.816038096734871,0.26348966212808866,0.0940244163632469,1.4813895781637718,0.0,0.6826722338204594,51.96629213483146,84.08239700374533,84.7378277153558,6.367041198501873,89.04494382022472,67.41573033707866,65.5430711610487,AVERAGE
DMART,201903,20005.0,18371.0,1633.0,8.162959260184955,48.0,47.0,212.0,1422.0,37.0,902.0,14.0,0.0,4.508872781804548,91.83204198950264,34.744680851063826,2.8554096488723952,12.874678846702825,624.0,4963.0,700.0,718.0,7006.0,4400.0,377.0,17.0,2212.0,7006.0,0.1252908537676749,0.797459320582358,807.0,-958.0,209.0,57.0,-151.0,0.8946784922394678,Avenue Supermarts Ltd,4,Retail,https://mkt.in/static/mkt-icons ifty100/DMART.png,http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise & Apparel product categories",Consumer Goods,CONSUMER_GOODS,FMCG and retail businesses,Mar 2019,2019.0,Q4,False,False,201903,8.691775814253687,0.33073904077695726,0.1252908537676749,-0.1674057649667406,0.0,0.11910669975186106,46.254681647940075,89.9812734082397,29.40074906367041,6.367041198501873,55.149812734082396,63.20224719101124,52.762172284644194,AVERAGE
DMART,202003,24870.0,22742.0,2128.0,8.556493767591476,60.0,69.0,374.0,1745.0,25.0,1301.0,20.0,0.0,5.231202251708886,91.44350623240852,30.84057971014493,2.059456773766148,10.77343491222259,648.0,10432.0,333.0,663.0,12076.0,5948.0,364.0,15.0,5749.0,12076.0,0.0300541516245487,0.9175223583968202,1280.0,-4657.0,3357.0,-19.0,-3377.0,0.9838585703305148,Avenue Supermarts Ltd,4,Retail,https://mkt.in/static/mkt-icons ifty100/DMART.png,http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise & Apparel product categories",Consumer Goods,CONSUMER_GOODS,FMCG and retail businesses,Mar 2020,2020.0,Q4,False,False,202003,8.002318581965739,0.2431892026993252,0.0300541516245487,-2.595695618754804,0.0,0.44235033259423506,42.69662921348314,81.83520599250936,10.955056179775282,6.367041198501873,83.14606741573034,77.34082397003745,53.103932584269664,AVERAGE
DMART,202103,24143.0,22398.0,1745.0,7.227767883030278,194.0,42.0,414.0,1483.0,26.0,1099.0,17.0,0.0,4.552044070745144,92.77223211696972,41.54761904761905,1.7680703039179788,8.048333943610398,648.0,11536.0,393.0,1079.0,13655.0,7009.0,1020.0,3.0,5624.0,13655.0,0.0322554169402495,0.8922738923471256,1375.0,-1110.0,-180.0,86.0,265.0,1.2511373976342128,Avenue Supermarts Ltd,4,Retail,https://mkt.in/static/mkt-icons ifty100/DMART.png,http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise & Apparel product categories",Consumer Goods,CONSUMER_GOODS,FMCG and retail businesses,Mar 2021,2021.0,Q4,False,False,202103,6.300189007177771,-0.029232006433453916,0.0322554169402495,0.2411282984531392,0.0,-0.15526518063028438,32.49063670411985,12.45318352059925,43.164794007490634,6.367041198501873,20.50561797752809,76.77902621722846,35.1310861423221,WEAK
DMART,202203,30976.0,28474.0,2502.0,8.077221074380166,114.0,54.0,498.0,2064.0,28.0,1492.0,23.0,0.0,4.816632231404959,91.92277892561982,46.333333333333336,2.002197660138324,9.64384978346584,648.0,13030.0,647.0,1146.0,15471.0,9260.0,1129.0,6.0,5076.0,15471.0,0.0473022371691767,0.8841057462348911,1372.0,-1289.0,-179.0,-96.0,83.0,0.9195710455764076,Avenue Supermarts Ltd,4,Retail,https://mkt.in/static/mkt-icons ifty100/DMART.png,http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise & Apparel product categories",Consumer Goods,CONSUMER_GOODS,FMCG and retail businesses,Mar 2022,2022.0,Q4,False,False,202203,7.230241007435399,0.28302199395269856,0.0473022371691767,0.05563002680965148,0.0,0.3575978161965423,38.01498127340824,86.23595505617978,35.29962546816479,6.367041198501873,78.83895131086143,74.34456928838951,55.43539325842696,AVERAGE
DMART,202303,42840.0,39201.0,3639.0,8.494397759103641,128.0,67.0,639.0,3060.0,22.0,2378.0,37.0,0.0,5.550887021475257,91.50560224089637,54.3134328358209,2.3661971830985915,13.134493233913282,648.0,15430.0,643.0,1383.0,18105.0,11340.0,829.0,202.0,5733.0,18105.0,0.0399925363851225,0.888041977354322,2630.0,-2313.0,-205.0,112.0,317.0,1.1059714045416316,Avenue Supermarts Ltd,4,Retail,https://mkt.in/static/mkt-icons ifty100/DMART.png,http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise & Apparel product categories",Consumer Goods,CONSUMER_GOODS,FMCG and retail businesses,Mar 2023,2023.0,Q4,False,False,202303,9.342690127694269,0.38300619834710736,0.0399925363851225,0.13330529857022708,0.0,0.593833780160858,50.187265917603,92.50936329588015,38.20224719101123,6.367041198501873,87.45318352059925,75.187265917603,61.19850187265918,AVERAGE
DMART,202403,50789.0,46683.0,4106.0,8.084427730414067,145.0,58.0,731.0,3461.0,27.0,2536.0,39.0,0.0,4.993207190533383,91.91557226958594,70.79310344827586,2.398875873795579,11.978084262233136,651.0,18047.0,592.0,1882.0,21172.0,13415.0,935.0,107.0,6716.0,21172.0,0.0316611402289014,0.8831475533723786,2746.0,-2468.0,-148.0,130.0,278.0,1.082807570977918,Avenue Supermarts Ltd,4,Retail,https://mkt.in/static/mkt-icons ifty100/DMART.png,http://www.dmartindia.com/,https://www.nseindia.com/get-quotes/equity?symbol=DMART,https://www.bseindia.com/stock-share-price/avenue-supermarts-ltd/DMART/540376/,"Avenue Supermarts Limited (DMart) is a national supermarket chain, with a focus on value-retailing. We offer a wide range of products with a focus on the Foods, Non-Foods (FMCG) and General Merchandise & Apparel product categories",Consumer Goods,CONSUMER_GOODS,FMCG and retail businesses,Mar 2024,2024.0,Q4,False,False,202403,8.48564572638326,0.18555088702147526,0.0316611402289014,0.10962145110410094,0.0,0.06644238856181661,45.0374531835206,73.03370786516854,37.17228464419476,6.367041198501873,46.535580524344574,76.96629213483146,52.12546816479401,AVERAGE
DRREDDY,201303,11833.0,9164.0,2669.0,22.555564945491422,146.0,100.0,550.0,2165.0,29.0,1527.0,18.0,17.0,12.904588861658077,77.44443505450857,26.69,0.8843796711509716,11.41255605381166,85.0,6284.0,3682.0,3329.0,13380.0,4051.0,565.0,197.0,8567.0,13380.0,0.5781127335531481,0.4760089686098654,1378.0,-1437.0,-157.0,-216.0,-59.0,0.9024230517354288,Dr Reddys Laboratories Ltd,8,Pharma,https://mkt.in/static/mkt-icons ifty100/DRREDDY.png,https://www.drreddys.com/,https://www.nseindia.com/get-quotes/equity?symbol=DRREDDY,https://www.bseindia.com/stock-share-price/dr-reddys-laboratories-ltd/DRREDDY/500124/,"Dr. Reddy's Laboratories Ltd is a leading India-based pharmaceutical company which offers a portfolio of products and services, including Active Pharmaceutical Ingredients (APIs), Custom Pharmaceutical services (CPS), generics, biosimilars and differentiated formulations.",Healthcare,HEALTHCARE,Pharmaceutical and hospital companies,Mar 2013,2013.0,Q4,False,False,201303,12.158572457734868,0.0,0.5781127335531481,-0.038637851997380485,17.0,0.0,62.35955056179775,19.9438202247191,31.928838951310862,36.142322097378276,33.848314606741575,48.50187265917603,41.067415730337075,WEAK
DRREDDY,201403,13415.0,10164.0,3251.0,24.23406634364517,170.0,127.0,648.0,2646.0,26.0,1963.0,23.0,16.0,14.632873648900484,75.76593365635482,25.598425196850396,0.84339243052936,12.341254872375204,85.0,7780.0,4477.0,3563.0,15906.0,4641.0,639.0,1067.0,9559.0,15906.0,0.5692307692307692,0.4944674965421853,1970.0,-1604.0,-24.0,342.0,366.0,1.0035659704533877,Dr Reddys Laboratories Ltd,8,Pharma,https://mkt.in/static/mkt-icons ifty100/DRREDDY.png,https://www.drreddys.com/,https://www.nseindia.com/get-quotes/equity?symbol=DRREDDY,https://www.bseindia.com/stock-share-price/dr-reddys-laboratories-ltd/DRREDDY/500124/,"Dr. Reddy's Laboratories Ltd is a leading India-based pharmaceutical company which offers a portfolio of products and services, including Active Pharmaceutical Ingredients (APIs), Custom Pharmaceutical services (CPS), generics, biosimilars and differentiated formulations.",Healthcare,HEALTHCARE,Pharmaceutical and hospital companies,Mar 2014,2014.0,Q4,False,False,201403,13.487064260637844,0.133693906870616,0.5692307692307692,0.18644931227712686,16.0,0.2855271774721677,67.97752808988764,60.67415730337079,40.074906367041194,34.36329588014981,74.25093632958801,49.063670411985015,55.814606741573044,AVERAGE
DRREDDY,201503,15023.0,11515.0,3508.0,23.35086201158224,260.0,108.0,760.0,2900.0,19.0,2336.0,27.0,15.0,15.549490780802769,76.64913798841776,32.48148148148148,0.8139459283740587,12.656444709324374,85.0,9768.0,4314.0,4290.0,18457.0,5377.0,529.0,2248.0,10303.0,18457.0,0.4378361920227342,0.5338354012027957,2524.0,-2370.0,-433.0,-280.0,154.0,1.0804794520547945,Dr Reddys Laboratories Ltd,8,Pharma,https://mkt.in/static/mkt-icons ifty100/DRREDDY.png,https://www.drreddys.com/,https://www.nseindia.com/get-quotes/equity?symbol=DRREDDY,https://www.bseindia.com/stock-share-price/dr-reddys-laboratories-ltd/DRREDDY/500124/,"Dr. Reddy's Laboratories Ltd is a leading India-based pharmaceutical company which offers a portfolio of products and services, including Active Pharmaceutical Ingredients (APIs), Custom Pharmaceutical services (CPS), generics, biosimilars and differentiated formulations.",Healthcare,HEALTHCARE,Pharmaceutical and hospital companies,Mar 2015,2015.0,Q4,False,False,201503,14.102967745063571,0.11986582184122252,0.4378361920227342,0.06592465753424658,15.0,0.1900152827305146,69.66292134831461,57.20973782771536,35.86142322097378,32.069288389513105,64.41947565543072,52.43445692883895,54.37265917602997,AVERAGE
DRREDDY,201603,15568.0,11983.0,3585.0,23.028006166495373,295.0,83.0,939.0,2859.0,26.0,2131.0,25.0,16.0,13.688335046248715,76.97199383350463,43.19277108433735,0.7657648794884407,10.482046237088047,85.0,12484.0,3352.0,4408.0,20330.0,6563.0,772.0,3833.0,9162.0,20330.0,0.2666878828864667,0.6182488932611904,3263.0,-1610.0,-1700.0,-47.0,1653.0,1.5312060065696855,Dr Reddys Laboratories Ltd,8,Pharma,https://mkt.in/static/mkt-icons ifty100/DRREDDY.png,https://www.drreddys.com/,https://www.nseindia.com/get-quotes/equity?symbol=DRREDDY,https://www.bseindia.com/stock-share-price/dr-reddys-laboratories-ltd/DRREDDY/500124/,"Dr. Reddy's Laboratories Ltd is a leading India-based pharmaceutical company which offers a portfolio of products and services, including Active Pharmaceutical Ingredients (APIs), Custom Pharmaceutical services (CPS), generics, biosimilars and differentiated formulations.",Healthcare,HEALTHCARE,Pharmaceutical and hospital companies,Mar 2016,2016.0,Q4,False,False,201603,12.085190641668381,0.036277707515143476,0.2666878828864667,0.7756921633036133,16.0,-0.08775684931506844,61.79775280898876,32.58426966292135,66.66666666666666,34.36329588014981,24.06367041198502,56.08614232209737,49.026217228464425,WEAK
DRREDDY,201703,14196.0,11724.0,2472.0,17.413355874894336,172.0,79.0,1027.0,1554.0,19.0,1292.0,16.0,26.0,9.101155255001409,82.58664412510566,31.29113924050633,0.655583264062067,5.966565068809458,83.0,12179.0,4918.0,4474.0,21654.0,6931.0,3324.0,2110.0,9290.0,21654.0,0.4010764964932311,0.5662695114066685,2144.0,-1890.0,-369.0,-114.0,254.0,1.6594427244582044,Dr Reddys Laboratories Ltd,8,Pharma,https://mkt.in/static/mkt-icons ifty100/DRREDDY.png,https://www.drreddys.com/,https://www.nseindia.com/get-quotes/equity?symbol=DRREDDY,https://www.bseindia.com/stock-share-price/dr-reddys-laboratories-ltd/DRREDDY/500124/,"Dr. Reddy's Laboratories Ltd is a leading India-based pharmaceutical company which offers a portfolio of products and services, including Active Pharmaceutical Ingredients (APIs), Custom Pharmaceutical services (CPS), generics, biosimilars and differentiated formulations.",Healthcare,HEALTHCARE,Pharmaceutical and hospital companies,Mar 2017,2017.0,Q4,False,False,201703,7.533860161905434,-0.0881294964028777,0.4010764964932311,0.19659442724458204,26.0,-0.3937118723603942,39.51310861423221,7.303370786516854,40.54307116104869,53.46441947565543,11.797752808988763,53.08988764044944,34.56460674157303,POOR
DRREDDY,201803,14281.0,11930.0,2351.0,16.462432602758913,155.0,79.0,1077.0,1350.0,32.0,947.0,11.0,35.0,6.631188292136406,83.53756739724109,29.75949367088608,0.6389995078079556,4.237326054857041,83.0,12489.0,5071.0,4706.0,22349.0,6968.0,3470.0,2298.0,9612.0,22349.0,0.4033566656061088,0.5625307620027742,1803.0,-1483.0,-444.0,-124.0,320.0,1.903907074973601,Dr Reddys Laboratories Ltd,8,Pharma,https://mkt.in/static/mkt-icons ifty100/DRREDDY.png,https://www.drreddys.com/,https://www.nseindia.com/get-quotes/equity?symbol=DRREDDY,https://www.bseindia.com/stock-share-price/dr-reddys-laboratories-ltd/DRREDDY/500124/,"Dr. Reddy's Laboratories Ltd is a leading India-based pharmaceutical company which offers a portfolio of products and services, including Active Pharmaceutical Ingredients (APIs), Custom Pharmaceutical services (CPS), generics, biosimilars and differentiated formulations.",Healthcare,HEALTHCARE,Pharmaceutical and hospital companies,Mar 2018,2018.0,Q4,False,False,201803,5.434257173496723,0.005987602141448223,0.4033566656061088,0.337909186906019,35.0,-0.26702786377708976,27.52808988764045,25.749063670411985,47.47191011235955,69.66292134831461,15.0749063670412,52.99625468164795,38.22565543071161,WEAK
DRREDDY,201903,15448.0,12270.0,3178.0,20.572242361470742,381.0,89.0,1135.0,2336.0,17.0,1950.0,23.0,17.0,12.622993267736923,79.42775763852926,35.70786516853933,0.6890891248104202,8.698367383352663,83.0,13941.0,3838.0,4557.0,22418.0,7191.0,2934.0,2587.0,9707.0,22418.0,0.2736737022247575,0.6255687394058346,2870.0,-769.0,-2133.0,-31.0,2101.0,1.471794871794872,Dr Reddys Laboratories Ltd,8,Pharma,https://mkt.in/static/mkt-icons ifty100/DRREDDY.png,https://www.drreddys.com/,https://www.nseindia.com/get-quotes/equity?symbol=DRREDDY,https://www.bseindia.com/stock-share-price/dr-reddys-laboratories-ltd/DRREDDY/500124/,"Dr. Reddy's Laboratories Ltd is a leading India-based pharmaceutical company which offers a portfolio of products and services, including Active Pharmaceutical Ingredients (APIs), Custom Pharmaceutical services (CPS), generics, biosimilars and differentiated formulations.",Healthcare,HEALTHCARE,Pharmaceutical and hospital companies,Mar 2019,2019.0,Q4,False,False,201903,10.660680325544792,0.08171696659897765,0.2736737022247575,1.0774358974358975,17.0,1.0,55.430711610486895,44.28838951310862,76.96629213483146,36.142322097378276,96.25468164794007,55.71161048689138,58.642322097378276,AVERAGE
